"","klasifikasi","score","text"
"1878","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1879","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1880","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1881","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1882","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1883","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1884","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1885","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1886","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1887","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1888","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1889","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1890","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1891","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1892","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1893","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1894","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1895","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1896","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1897","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1898","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1899","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1900","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1901","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1902","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1903","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1904","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1905","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1906","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1907","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1908","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1909","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1910","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1911","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1912","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1913","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1914","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1915","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1916","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1917","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1918","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1919","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1920","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1921","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1922","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1923","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1924","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1925","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1926","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1927","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1928","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1929","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1930","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1931","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1932","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1933","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1934","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1935","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1936","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1937","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1938","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1939","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1940","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1941","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1942","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1943","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1944","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1945","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1946","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1947","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1948","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1949","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1950","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1951","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1952","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1953","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1954","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1955","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1956","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1957","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1958","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1959","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1960","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1961","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1962","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1963","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1964","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1965","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1966","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1967","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1968","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1969","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1970","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1971","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1972","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1973","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1974","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1975","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1976","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1977","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1978","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1979","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1980","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1981","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1982","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
"1983","Netral",0," kebocoran  juta data mypertamina udah berlangsung  minggu  miliar data peduli lindungi udah lebih dari  mingguta"
